,"ID","Block","Row","Column","Position","Raw intensity (mean) {Cy3}","Raw intensity (st.dev.) {Cy3}","Background (mean) {Cy3}","Background (st.dev.) {Cy3}","Net intensity (mean) {Cy3}"
7781,"900004_MM1",13,12,6,"13-12:6","820,5375","499,309015","376,049383","85,842429","454,044167"
7782,,13,12,7,"13-12:7","557,95","274,855585","391,283951","94,25328","176,323333"
7783,,13,12,8,"13-12:8","968,275","758,062971","391,024691","63,125267","579,888333"
7784,,13,12,9,"13-12:9","529,975","211,688987","392,074074","99,132711","148,121667"
7785,,13,12,10,"13-12:10","469,3","141,566856","392,691358","80,090518","81,433333"
7786,,13,12,11,"13-12:11","568,3125","324,120645","416,382716","131,458317","167,499167"
7787,,13,12,12,"13-12:12","536,775","264,374254","398,283951","75,954959","144,428333"
7788,"Cy3_Anchor-spot",13,12,13,"13-12:13","564,1","253,918336","429,296296","223,102804","170,606667"
7789,,13,12,14,"13-12:14","608,1625","334,648784","411,925926","93,973371","206,175833"
7790,"788_MM",13,12,15,"13-12:15","987,2875","591,052445","402,123457","82,715534","590,834167"
7791,"796_MM",13,12,16,"13-12:16","382,6875","51,264663","381,925926","54,173051","0,940833"
7792,"80028_MM",13,12,17,"13-12:17","647,1875","354,926988","410,345679","84,904087","243,254167"
7793,"805_MM",13,12,18,"13-12:18","462,0375","198,641745","431,617284","143,94952","46,304167"
7794,"900004_MM1",13,12,19,"13-12:19","818,175","618,45888","415,888889","144,3675","423,561667"
7795,,13,12,20,"13-12:20","556,7625","329,569349","398,111111","81,723773","165,989167"
7796,,13,12,21,"13-12:21","855,325","589,832067","417,814815","160,51208","456,325"
7797,,13,12,22,"13-12:22","617,45","286,063014","431,123457","129,736019","198,17"
7798,,13,12,23,"13-12:23","484,1125","146,754682","395,259259","70,263927","91,819167"
7799,,13,12,24,"13-12:24","521,9875","239,921902","409,246914","150,339493","131,0675"
7800,,13,12,25,"13-12:25","548,875","210,653917","436,049383","176,167598","137,928333"
7801,"Cy3_Anchor-spot",13,13,1,"13-13:1","379,2625","39,531991","375,308642","47,870043","3,635833"
7802,,13,13,2,"13-13:2","384,375","46,149832","400,567901","109,17199",0
7803,,13,13,3,"13-13:3","399,7375","45,3062","391,654321","50,441838","8,870833"
7804,,13,13,4,"13-13:4","752,6","475,443234","1492,888889","3277,903896",0
7805,,13,13,5,"13-13:5","1186,9125","801,969036","1052,197531","2538,606524","558,5125"
7806,,13,13,6,"13-13:6","663,5","396,770762","434,790123","271,802857","271,353333"
7807,,13,13,7,"13-13:7","532,225","231,367589","817,592593","1320,787159",0
7808,,13,13,8,"13-13:8","572,0375","278,130306","960,148148","1911,623643",0
7809,,13,13,9,"13-13:9","671,8625","371,545072","385,222222","69,366599","291,209167"
7810,,13,13,10,"13-13:10","581,8","271,575777","387,530864","56,526562","196,746667"
7811,,13,13,11,"13-13:11","616,1","286,708099","414,419753","150,384579","222,54"
7812,"Cy3_Anchor-spot",13,13,12,"13-13:12","804,9","652,517163","409,518519","116,555256","408,646667"
7813,,13,13,13,"13-13:13","573,625","312,430382","431,691358","242,313621","180,238333"
7814,"Cy3_Anchor-spot",13,13,14,"13-13:14","655,9375","348,485452","399,382716","86,844195","263,8975"
7815,,13,13,15,"13-13:15","567,9875","306,14047","396,111111","84,749631","179,000833"
7816,,13,13,16,"13-13:16","391,2375","43,488757","385,037037","59,383593","7,3975"
7817,,13,13,17,"13-13:17","645,05","316,3319","1969,666667","4628,592745",0
7818,,13,13,18,"13-13:18","1156,5875","784,72628","1597,296296","4177,505061","202,7475"
7819,,13,13,19,"13-13:19","805,9375","833,055628","487,975309","373,801183","368,764167"
7820,,13,13,20,"13-13:20","594,3","301,378999","972,419753","1696,929226",0
7821,,13,13,21,"13-13:21","510,625","179,688646","1218,592593","2491,482926",0
7822,,13,13,22,"13-13:22","853,2","793,734681","449,839506","175,871292","424,08"
7823,,13,13,23,"13-13:23","663,7125","378,898744","398,296296","70,038819","271,005833"
7824,,13,13,24,"13-13:24","569,9875","277,214832","414,839506","108,880262","166,334167"
7825,"Cy3_Anchor-spot",13,13,25,"13-13:25","802,8375","650,537294","443,901235","186,232288","382,0375"
7826,,13,14,1,"13-14:1","393,9125","62,992303","398,358025","44,529852",0
7827,1,13,14,2,"13-14:2","392,3125","43,194173","400,54321","44,194471",0
7828,10026,13,14,3,"13-14:3","397,2","43,823697","403,851852","51,586847",0
7829,"1004_1",13,14,4,"13-14:4","8137,8875","9227,169392","1093,469136","3190,448221","7602,540833"
7830,10340,13,14,5,"13-14:5","11549,225","12755,455994","2780,864198","6517,438714","9615,118333"
7831,10360,13,14,6,"13-14:6","1059,1","882,704268","475,148148","324,639574","633,86"
7832,"10379_1",13,14,7,"13-14:7","2015,9125","2178,526335","663,888889","920,44367","1502,085833"
7833,10403,13,14,8,"13-14:8","4639,6","4817,775934","917,839506","1898,61513","4049,613333"
7834,118,13,14,9,"13-14:9","479,9875","195,884976","441,91358","319,371422","87,2275"
7835,1198,13,14,10,"13-14:10","523,65","268,303725","387,790123","60,127722","140,276667"
7836,129,13,14,11,"13-14:11","556,5125","397,620804","423,518519","142,694701","150,685833"
7837,1352,13,14,12,"13-14:12","608,4125","380,06624","408,45679","143,400492","221,425833"
7838,"Cy3_Anchor-spot",13,14,13,"13-14:13","556,7","306,509809","392,864198","78,04562","170,74"
7839,,13,14,14,"13-14:14","564,45","273,27002","416,617284","141,215931","166,076667"
7840,1,13,14,15,"13-14:15","530,85","280,246505","407,62963","81,403232","130,823333"
7841,10026,13,14,16,"13-14:16","401,8625","46,462655","5586,580247","16119,140579",0
7842,"1004_1",13,14,17,"13-14:17","7019,2375","8383,468747","1234,259259","3332,391483","6355,7575"
7843,10340,13,14,18,"13-14:18","10854,9375","13202,138679","4566,17284","10057,020712","7448,270833"
7844,10360,13,14,19,"13-14:19","1066,4125","913,725711","540,432099","407,300133","583,9725"
7845,"10379_1",13,14,20,"13-14:20","2438,225","2794,980274","822,320988","1315,130923","1813,585"
7846,10403,13,14,21,"13-14:21","4548,025","5088,561317",1081,"2215,682276","3820,531667"
7847,118,13,14,22,"13-14:22","638,275","421,786735","520,567901","572,166976","209,408333"
7848,1198,13,14,23,"13-14:23","480,6125","187,325784","421,91358","98,75743","68,439167"
7849,129,13,14,24,"13-14:24","463,3375","200,731065","488,62963","397,720833","39,470833"
7850,1352,13,14,25,"13-14:25","612,2875","322,311045","421,469136","140,097563","209,314167"
7851,"160_2",13,15,1,"13-15:1","381,4625","44,887185","396,555556","37,82096",0
7852,"164_1",13,15,2,"13-15:2","389,8875","45,847572","390,654321","51,427658","1,9675"
7853,"176_1",13,15,3,"13-15:3","390,5375","50,477453","396,234568","46,226689",0
7854,"179_2",13,15,4,"13-15:4","392,3125","49,935552","6699,691358","18185,222108",0
7855,"20178_1",13,15,5,"13-15:5","11365,275","14933,741554","1728,283951","5692,225411","10618,208333"
7856,20186,13,15,6,"13-15:6","512,9625","184,926085","392,444444","62,803861","126,229167"
7857,20193,13,15,7,"13-15:7","613,175","382,39448","423,012346","222,046082","225,281667"
7858,20221,13,15,8,"13-15:8","931,1625","760,03077","434,271605","251,710847","534,3625"
7859,20423,13,15,9,"13-15:9","574,975","343,415237","405,938272","152,044759","190,081667"
7860,20445,13,15,10,"13-15:10","384,4625","48,879325","380,08642","42,79667","6,3025"
7861,20464,13,15,11,"13-15:11","391,95","49,140692","385,234568","44,359968","6,31"
7862,"20481_2",13,15,12,"13-15:12","377,3875","47,131245","374,209877","43,691451","3,7075"
7863,,13,15,13,"13-15:13","388,8625","49,572538","390,740741","43,957587",0
7864,"160_2",13,15,14,"13-15:14","403,5","55,962465","389,950617","50,723491","14,126667"
7865,"164_1",13,15,15,"13-15:15","392,1125","48,426636","7115,728395","18980,289219",0
7866,"176_1",13,15,16,"13-15:16","7875,675","15942,143339","1971,222222","9539,991857","7446,208333"
7867,"179_2",13,15,17,"13-15:17","397,2875","64,632984","6579,45679","17682,493684",0
7868,"20178_1",13,15,18,"13-15:18","11165,2125","15623,138267","2261,481481","7138,876703","10094,519167"
7869,20186,13,15,19,"13-15:19","560,5625","322,878464","433,185185","285,341336","160,455833"
7870,20193,13,15,20,"13-15:20","528,3875","257,512074","433,938272","213,352311","126,6275"
7871,20221,13,15,21,"13-15:21","789,5375","557,618148","459,654321","262,031447","367,6975"
7872,20423,13,15,22,"13-15:22","567,45","286,482328","411,666667","109,572921","168,196667"
7873,20445,13,15,23,"13-15:23","394,1375","49,366556","396,987654","49,690415",0
7874,20464,13,15,24,"13-15:24","390,2125","43,390396","396,790123","50,642303",0
7875,"20481_2",13,15,25,"13-15:25","397,475","51,335327","394,530864","51,721873","3,875"
7876,"20563_1",13,16,1,"13-16:1","393,175","47,811014","391,148148","43,765886","2,588333"
7877,20585,13,16,2,"13-16:2","389,725","46,378458","383,592593","35,710215","6,991667"
7878,20612,13,16,3,"13-16:3","387,275","42,515217","384,197531","46,805828","3,461667"
7879,20624,13,16,4,"13-16:4","10421,4","19170,883818","2156,222222","10027,251972","9943,986667"
7880,"20789_1",13,16,5,"13-16:5","392,4875","39,389967",390,"60,137966","5,2875"
7881,20795,13,16,6,"13-16:6","396,4","47,009991","387,049383","45,572991","10,733333"
7882,20810,13,16,7,"13-16:7","376,8125","41,190847","378,493827","45,40543",0
7883,20861,13,16,8,"13-16:8","389,7","41,244685","368,790123","42,093264","22,193333"
7884,21103,13,16,9,"13-16:9",393,"40,732222","373,814815","43,666953","19,933333"
7885,21111,13,16,10,"13-16:10","377,825","43,899418","387,098765","53,766766",0
7886,21161,13,16,11,"13-16:11","383,6125","40,787034","383,333333","42,938619","0,185833"
7887,21258,13,16,12,"13-16:12","376,2125","44,04563","379,074074","44,950188",0
7888,,13,16,13,"13-16:13","389,65","48,772814","383,296296","43,561578","6,876667"
7889,"20563_1",13,16,14,"13-16:14","571,7","1097,19642","395,209877","44,014122","177,433333"
7890,20585,13,16,15,"13-16:15","15253,8875","23510,355203","2229,271605","10068,462286","14763,260833"
7891,20612,13,16,16,"13-16:16","397,15","47,966259","389,197531","60,132026","5,71"
7892,20624,13,16,17,"13-16:17","8144,3125","15837,273167","2083,962963","9804,747282","7665,9125"
7893,"20789_1",13,16,18,"13-16:18","384,7125","43,930957","380,777778","49,803865","3,619167"
7894,20795,13,16,19,"13-16:19","396,6375","51,520979","379,876543","46,911188","17,184167"
7895,20810,13,16,20,"13-16:20","400,2375","70,557499","397,444444","43,298961","2,5575"
7896,20861,13,16,21,"13-16:21","395,25","47,71235","397,950617","50,427151",0
7897,21103,13,16,22,"13-16:22","380,775","38,493785","396,111111","48,993367",0
7898,21111,13,16,23,"13-16:23","384,7625","46,333203","391,876543","42,143025",0
7899,21161,13,16,24,"13-16:24","395,4375","50,421475","393,888889","47,759292","1,424167"
7900,21258,13,16,25,"13-16:25","392,35","49,436086","399,333333","52,305831",0
7901,"284_1",13,17,1,"13-17:1","391,9","55,050173","391,419753","46,549131","1,526667"
7902,"29_1",13,17,2,"13-17:2","396,275","48,781604","388,469136","43,094398","8,728333"
7903,30009,13,17,3,"13-17:3","391,9125","46,627854","400,320988","43,855395",0
7904,30018,13,17,4,"13-17:4","406,15","96,87864","393,493827","52,952366","15,123333"
7905,"364,1",13,17,5,"13-17:5","381,4","49,608748","399,950617","49,681712",0
7906,374,13,17,6,"13-17:6","379,85","47,927715","384,506173","43,325836",0
7907,"377_1",13,17,7,"13-17:7","374,15","49,005321","379,320988","42,18644",0
7908,390,13,17,8,"13-17:8","386,2625","50,747263","380,419753","41,092233","6,795833"
7909,40223,13,17,9,"13-17:9","383,4625","41,193567","379,864198","44,609067","5,489167"
7910,40249,13,17,10,"13-17:10","382,3625","55,001782","387,296296","47,909666",0
7911,410,13,17,11,"13-17:11","403,075","47,197344","401,876543","47,596581","1,781667"
7912,"423_1",13,17,12,"13-17:12","383,15","52,679134","383,950617","48,824405","0,176667"
7913,,13,17,13,"13-17:13","389,6125","54,733299","379,802469","39,172829","11,065833"
7914,"284_1",13,17,14,"13-17:14","402,025","49,580257","388,419753","47,595395","14,971667"
7915,"29_1",13,17,15,"13-17:15","389,95","43,480506","389,765432","45,125733","0,083333"
7916,30009,13,17,16,"13-17:16","394,325","46,055766","394,08642","54,04239","0,698333"
7917,30018,13,17,17,"13-17:17","403,25","44,088088","396,703704","45,853692","6,676667"
7918,"364,1",13,17,18,"13-17:18","385,1625","55,484618","376,123457","40,153886","9,935833"
7919,374,13,17,19,"13-17:19","382,9875","45,336294","386,604938","52,785339",0
7920,"377_1",13,17,20,"13-17:20","394,475","45,320511","386,234568","44,616217","8,981667"
7921,390,13,17,21,"13-17:21",395,"55,162361","391,481481","44,243675","2,853333"
7922,40223,13,17,22,"13-17:22","392,6625","45,236913","395,382716","52,406719",0
7923,40249,13,17,23,"13-17:23","381,15","47,853442","388,37037","43,530002",0
7924,410,13,17,24,"13-17:24","386,525","47,958309","382,962963","42,408562","4,018333"
7925,"423_1",13,17,25,"13-17:25","391,2375","40,315604","394,851852","45,859871",0
7926,50145,13,18,1,"13-18:1","402,7625","43,143929","397,148148","46,444351","5,255833"
7927,"516_1",13,18,2,"13-18:2","396,325","41,53747","391,148148","40,852207","6,245"
7928,520,13,18,3,"13-18:3","388,375","46,533063","390,691358","35,933495",0
7929,53007,13,18,4,"13-18:4","391,1375","37,912205","395,901235","48,201557",0
7930,60084,13,18,5,"13-18:5","382,55","43,187229","394,703704","44,266648",0
7931,"601_1",13,18,6,"13-18:6","379,325","45,16041","385,432099","46,317637",0
7932,60127,13,18,7,"13-18:7","374,1","69,917963","373,753086","43,78371","1,913333"
7933,60146,13,18,8,"13-18:8","383,7625","44,803719","386,703704","50,866847",0
7934,60437,13,18,9,"13-18:9","391,2375","42,19312","380,432099","49,060916","11,6775"
7935,"60485_1",13,18,10,"13-18:10","385,625","47,331948","374,888889","45,781273","11,705"
7936,"60528_1",13,18,11,"13-18:11","395,4375","42,267036","408,691358","42,873547",0
7937,60558,13,18,12,"13-18:12","371,6625","39,600839","393,049383","45,450495",0
7938,,13,18,13,"13-18:13","386,1375","47,02376","395,296296","53,440959",0
7939,50145,13,18,14,"13-18:14","388,35","48,634025","392,679012","49,501977",0
7940,"516_1",13,18,15,"13-18:15","389,475","48,560018","384,160494","43,350737","6,581667"
7941,520,13,18,16,"13-18:16","392,8","48,428311","387,716049","53,060163","5,586667"
7942,53007,13,18,17,"13-18:17",411,"48,011338","404,024691","55,031122","7,773333"
7943,60084,13,18,18,"13-18:18","383,6375","46,652565","405,716049","129,07258",0
7944,"601_1",13,18,19,"13-18:19","387,325","50,441538","389,604938","46,230855",0
7945,60127,13,18,20,"13-18:20","403,9625","52,821516","393,308642","44,075685","11,455833"
7946,60146,13,18,21,"13-18:21","387,2375","45,115672","395,679012","55,698929",0
7947,60437,13,18,22,"13-18:22","386,5125","42,62049","378,432099","47,225771","9,779167"
7948,"60485_1",13,18,23,"13-18:23","383,325","43,841133","389,641975","46,208578",0
7949,"60528_1",13,18,24,"13-18:24","393,3125","44,910204","392,074074","48,322556","2,499167"
7950,60558,13,18,25,"13-18:25","404,5","52,363385","397,222222","47,483945","9,06"
7951,70047,13,19,1,"13-19:1","402,625","59,554331","399,012346","47,711763","5,331667"
7952,70064,13,19,2,"13-19:2","398,4125","53,295615","396,864198","47,294755","3,9725"
7953,"706_2",13,19,3,"13-19:3","395,9875","43,040309","394,098765","48,273597","2,640833"
7954,739,13,19,4,"13-19:4","387,6125","46,93181","397,197531","45,919609",0
7955,"90_1",13,19,5,"13-19:5","386,575","39,611651","393,135802","47,121851",0
7956,949,13,19,6,"13-19:6","387,8375","46,064469","383,728395","43,432422","4,890833"
7957,97,13,19,7,"13-19:7","387,2375","45,603476","373,271605","39,287088","12,930833"
7958,973,13,19,8,"13-19:8","383,4625","50,28852","395,987654","45,163175",0
7959,"10305_MM",13,19,9,"13-19:9","386,1125","46,901187","378,382716","44,580704","7,405833"
7960,"10314_MM",13,19,10,"13-19:10","382,0375","39,465237","371,296296","41,184173","12,0775"
7961,"10338_MM",13,19,11,"13-19:11","393,2625","45,706201","390,432099","46,433","4,409167"
7962,"10350_MM",13,19,12,"13-19:12","380,6125","49,416211","386,358025","49,315897",0
7963,,13,19,13,"13-19:13","386,975","40,181542","394,839506","46,05254",0
7964,70047,13,19,14,"13-19:14","402,45","45,531989","392,296296","47,05753","10,916667"
7965,70064,13,19,15,"13-19:15","386,15","48,505539","391,851852","40,672814",0
7966,"706_2",13,19,16,"13-19:16","385,6625","52,710325","388,691358","38,418954",0
7967,739,13,19,17,"13-19:17","397,4","41,705295","403,641975","51,331109",0
7968,"90_1",13,19,18,"13-19:18","394,275","48,612384","393,888889","48,804201","2,008333"
7969,949,13,19,19,"13-19:19","386,95","45,135773","376,135802","43,78149","11,403333"
7970,97,13,19,20,"13-19:20","393,0625","46,658019","392,975309","43,122783","2,275833"
7971,973,13,19,21,"13-19:21","395,325","52,183895","390,851852","44,738158","6,098333"
7972,"10305_MM",13,19,22,"13-19:22","383,05","49,24105","391,62963","43,209503",0
7973,"10314_MM",13,19,23,"13-19:23","387,6","49,74838","386,82716","50,861034","2,6"
7974,"10338_MM",13,19,24,"13-19:24","389,1625","42,733334","393,641975","49,130772",0
7975,"10350_MM",13,19,25,"13-19:25","393,3375","39,953119","405,283951","78,54668",0
7976,"117_MM",13,20,1,"13-20:1","393,625","46,83458","389,876543","40,782773","4,705"
7977,"1188_MM",13,20,2,"13-20:2","406,7875","43,086223","406,962963","49,027147","0,3075"
7978,"127_MM",13,20,3,"13-20:3","400,2625","46,231871","403,82716","50,331101",0
7979,"131.1_1_MM",13,20,4,"13-20:4","396,4875","46,526702","400,506173","47,638515",0
7980,"1662_MM",13,20,5,"13-20:5","385,0125","44,541971","400,641975","40,019779",0
7981,"179_1_MM",13,20,6,"13-20:6","381,15","44,807634","384,691358","43,144711",0
7982,"20007_MM",13,20,7,"13-20:7","372,925","41,439532","371,679012","43,890439","2,191667"
7983,"20011_MM",13,20,8,"13-20:8","389,025","47,264667","398,950617","56,62197",0
7984,"20226_1_MM",13,20,9,"13-20:9","389,675","42,511882","379,728395","44,827172","10,261667"
7985,"20237_MM",13,20,10,"13-20:10","382,7125","46,983486","383,296296","47,68135",0
7986,"20248_MM",13,20,11,"13-20:11","390,325","46,383316","387,234568","46,443049","4,005"
7987,"20271_MM",13,20,12,"13-20:12","384,4125","45,501341","381,641975","46,441982","3,8525"
7988,,13,20,13,"13-20:13","391,125","46,432577","379,111111","47,77133","12,485"
7989,"117_MM",13,20,14,"13-20:14","396,25","48,328124","389,037037","40,963839","7,41"
7990,"1188_MM",13,20,15,"13-20:15","397,8625","53,410932","392,17284","46,813671","6,235833"
7991,"127_MM",13,20,16,"13-20:16","394,55","44,274718","403,703704","66,436896",0
7992,"131.1_1_MM",13,20,17,"13-20:17","404,7125","47,691305","395,888889","51,716052","11,6725"
